date,weekday,weekno,month,year,DECEPTIVE_PRACTICE,CRIMINAL_DAMAGE,BATTERY,INTERFERENCE_WITH_PUBLIC_OFFICER,OFFENSE_INVOLVING_CHILDREN,SEX_OFFENSE,OTHER_OFFENSE,THEFT,CRIMINAL_TRESPASS,ROBBERY,MOTOR_VEHICLE_THEFT,PUBLIC_PEACE_VIOLATION,WEAPONS_VIOLATION,BURGLARY,INTIMIDATION,LIQUOR_LAW_VIOLATION,ASSAULT,HOMICIDE,PROSTITUTION,GAMBLING,STALKING,KIDNAPPING,ARSON,OBSCENITY,CONCEALED_CARRY_LICENSE_VIOLATION,PUBLIC_INDECENCY,HUMAN_TRAFFICKING,RITUALISM,DOMESTIC_VIOLENCE,NARCOTICS,CRIMINAL_SEXUAL_ASSAULT,NON_CRIMINAL,TOTAL_CRIMES,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
2019-08-03,7,31,8,2019,56,80,185,6,8,3,35,234,15,31,30,5,25,28,0,1,62,3,0,2,0,0,1,0,1,0,0,0,0,51,7,0,869,76.5,60.2,1017.8,10.0,4.0,8.9,999.9,89.1,64.0,0.0,999.9,0,0,0,0,0,0
2019-08-04,1,31,8,2019,26,89,199,3,3,2,42,228,11,27,34,5,29,24,0,2,59,2,3,0,1,0,1,0,1,0,0,0,0,42,9,0,842,79.4,62.2,1015.9,10.0,5.1,8.9,999.9,86.0,73.0,0.0,999.9,0,0,0,0,0,0
2019-08-05,2,32,8,2019,50,101,151,8,1,4,42,187,19,33,29,5,18,30,0,4,66,2,7,2,1,1,1,0,2,0,0,0,0,43,1,0,808,80.1,65.3,1013.6,10.0,5.7,14.0,20.0,91.0,71.1,0.0,999.9,0,0,0,0,0,0
2019-08-06,3,32,8,2019,57,87,142,10,6,4,42,179,17,31,25,3,20,40,2,0,62,0,0,1,0,0,1,0,1,0,1,0,0,49,3,0,783,77.1,66.0,1008.6,9.5,7.5,13.0,17.1,87.1,70.0,0.27,999.9,0,1,0,0,0,0
2019-08-07,4,32,8,2019,42,92,129,8,4,2,40,184,14,37,35,6,23,30,0,0,50,2,0,4,0,0,1,1,0,0,0,0,0,68,6,0,778,77.8,63.4,1009.2,10.0,5.9,14.0,21.0,88.0,68.0,0.0,999.9,0,0,0,0,0,0
2019-08-08,5,32,8,2019,69,66,148,4,6,3,56,227,24,20,28,10,22,35,0,1,51,0,0,1,0,0,0,0,1,0,0,0,0,44,2,0,818,80.2,60.1,1008.5,10.0,10.1,17.1,28.9,88.0,73.0,0.0,999.9,0,1,0,0,1,0
2019-08-09,6,32,8,2019,61,75,150,5,10,4,39,212,30,24,30,2,19,32,1,0,54,0,0,3,1,0,0,0,0,0,0,0,0,39,4,0,795,73.8,54.6,1012.7,10.0,5.2,8.9,17.1,82.9,63.0,0.0,999.9,0,0,0,0,0,0
2019-08-10,7,32,8,2019,42,85,181,10,4,4,35,175,19,29,25,8,37,34,0,0,68,5,0,2,0,0,2,0,1,0,0,0,0,25,7,0,798,75.0,56.8,1014.8,10.0,5.3,11.1,15.9,86.0,66.9,0.0,999.9,0,0,0,0,0,0
2019-08-11,1,32,8,2019,35,100,181,14,4,3,41,186,16,30,30,5,26,24,1,3,56,1,0,0,0,0,2,0,2,0,0,0,0,35,7,0,802,75.7,60.7,1014.8,10.0,6.8,11.1,20.0,84.0,69.1,0.0,999.9,0,0,0,0,0,0
2019-08-12,2,33,8,2019,54,57,133,7,3,1,29,205,17,27,24,1,12,21,0,0,58,1,6,0,1,1,0,0,0,0,0,0,0,45,6,0,709,77.3,71.6,1011.2,8.0,4.4,15.0,20.0,82.9,73.9,0.0,999.9,0,1,0,0,0,0
2019-08-13,3,33,8,2019,63,93,108,8,7,3,46,204,28,19,17,1,20,31,1,0,55,0,1,1,0,1,3,0,0,0,0,0,0,48,4,0,762,76.1,70.4,1008.7,6.4,5.4,12.0,999.9,84.9,70.0,0.54,999.9,0,1,0,0,1,0
2019-08-14,4,33,8,2019,50,92,133,3,5,6,54,192,31,24,25,3,11,25,0,1,69,1,7,0,2,0,2,0,2,0,0,0,0,50,4,0,792,73.8,67.3,1012.1,9.6,5.3,17.1,24.1,84.0,66.0,0.23,999.9,0,1,0,0,1,0
2019-08-15,5,33,8,2019,61,90,133,2,5,4,48,212,17,17,21,8,23,29,0,2,79,1,6,1,0,0,1,0,1,0,0,0,0,44,7,0,812,71.5,62.1,1014.4,10.0,7.9,12.0,19.0,78.1,64.9,0.45,999.9,0,0,0,0,0,0
2019-08-16,6,33,8,2019,57,78,122,7,12,3,43,186,17,16,28,5,24,38,0,1,63,2,0,1,1,0,1,1,0,0,0,0,0,62,6,0,774,73.2,62.5,1012.9,10.0,7.4,15.9,25.1,84.9,64.9,0.0,999.9,0,0,0,0,0,0
2019-08-17,7,33,8,2019,39,91,179,4,7,3,36,191,16,33,32,2,31,37,0,1,59,1,0,1,0,0,2,0,1,0,0,0,0,41,4,0,811,74.7,68.0,1011.2,10.0,5.3,8.9,999.9,82.0,69.1,0.0,999.9,0,1,0,0,1,0
2019-08-18,1,33,8,2019,38,96,193,11,6,2,48,152,16,20,21,3,26,24,0,0,52,2,0,0,3,0,1,0,0,0,0,0,0,37,8,0,759,75.1,69.2,1009.8,9.5,7.6,18.1,42.9,82.9,69.1,0.07,999.9,0,1,0,0,1,0
2019-08-19,2,34,8,2019,75,82,128,4,6,3,50,171,19,28,40,5,23,26,1,0,68,1,5,0,0,0,0,0,0,1,0,0,0,48,3,0,787,77.8,68.4,1013.7,10.0,3.6,8.9,999.9,84.9,71.1,1.37,999.9,0,1,0,0,0,0
2019-08-20,3,34,8,2019,63,86,128,4,8,4,52,173,18,23,21,4,5,25,0,1,61,2,0,2,1,0,1,0,0,0,0,0,0,47,2,0,731,75.9,71.3,1014.3,9.6,4.6,13.0,19.0,81.0,71.1,0.0,999.9,0,1,0,0,1,0
2019-08-21,4,34,8,2019,58,75,111,9,0,4,39,198,22,26,26,3,15,27,1,0,48,0,0,1,1,0,0,0,0,0,0,0,0,56,1,0,721,74.0,67.5,1013.4,9.9,5.5,13.0,22.0,84.0,64.9,0.17,999.9,0,1,0,0,0,0
2019-08-22,5,34,8,2019,66,82,135,1,6,10,48,194,14,23,22,1,17,29,1,1,58,1,0,2,0,0,2,0,2,0,0,0,0,37,2,0,754,74.3,62.2,1014.5,10.0,8.0,15.9,21.0,78.1,69.1,0.0,999.9,0,0,0,0,0,0
2019-08-23,6,34,8,2019,47,88,126,3,3,2,40,220,15,16,25,3,23,36,0,0,56,2,1,1,1,2,2,0,2,0,0,0,0,59,7,0,780,70.6,53.4,1020.1,10.0,10.1,15.0,19.0,75.0,66.0,0.0,999.9,0,0,0,0,0,0
2019-08-24,7,34,8,2019,40,95,177,5,6,4,39,198,14,24,27,6,32,31,0,1,56,4,0,0,0,2,1,0,0,0,0,0,0,45,11,0,818,69.4,52.3,1023.3,10.0,8.7,13.0,21.0,73.9,63.0,0.0,999.9,0,0,0,0,0,0
2019-08-25,1,34,8,2019,34,89,206,2,5,5,37,157,11,29,24,2,26,22,1,0,64,3,0,0,2,0,1,0,0,0,1,0,0,43,2,0,766,70.0,53.1,1019.1,10.0,8.8,13.0,21.0,78.1,62.1,0.0,999.9,0,0,0,0,0,0
2019-08-26,2,35,8,2019,49,61,125,2,9,5,53,168,26,23,27,0,13,38,3,0,66,1,9,0,1,0,1,0,1,0,1,0,0,41,4,0,727,72.2,64.1,1009.9,9.6,9.4,15.0,22.9,78.1,66.0,0.13,999.9,0,1,0,0,1,0
2019-08-27,3,35,8,2019,57,84,128,9,7,4,31,194,16,17,27,3,15,30,0,1,48,2,2,0,2,0,4,0,0,0,0,0,0,44,6,0,731,72.9,63.3,1007.9,10.0,9.7,15.9,28.0,81.0,66.0,0.45,999.9,0,1,0,0,0,0
2019-08-28,4,35,8,2019,58,66,128,5,11,3,39,223,24,19,19,6,13,23,0,0,64,2,2,0,0,1,1,0,0,0,0,0,0,40,5,0,752,69.6,52.5,1012.4,10.0,11.8,19.0,31.1,77.0,60.1,0.0,999.9,0,0,0,0,0,0
2019-08-29,5,35,8,2019,54,73,139,7,4,8,49,204,17,25,29,3,13,38,0,0,52,3,10,1,0,0,0,0,1,0,0,0,0,38,4,0,772,71.5,57.4,1012.8,10.0,10.6,22.0,32.1,86.0,60.1,0.0,999.9,0,0,0,0,0,0
2019-08-30,6,35,8,2019,50,79,137,4,8,4,43,173,24,30,28,4,20,18,0,2,61,1,3,0,0,1,2,0,0,0,0,0,0,66,6,0,764,70.8,53.7,1016.6,10.0,7.0,14.0,18.1,80.1,62.1,0.0,999.9,0,0,0,0,0,0
2019-08-31,7,35,8,2019,42,76,151,6,3,2,38,200,30,18,32,3,30,25,2,2,51,5,0,1,0,1,1,1,2,0,0,0,0,47,6,0,775,68.3,52.4,1023.4,10.0,8.2,15.0,15.9,75.9,64.0,0.0,999.9,0,1,0,0,0,0
2019-09-01,1,35,9,2019,57,95,171,7,12,8,58,198,23,38,20,5,32,37,0,1,57,3,0,3,2,0,1,0,3,0,1,0,0,44,7,0,883,67.4,61.0,1020.2,8.9,5.2,12.0,999.9,73.0,62.1,0.78,999.9,0,1,0,0,1,0
2019-09-02,2,36,9,2019,29,68,166,4,7,4,49,190,29,18,34,7,29,31,0,0,67,1,0,1,2,0,0,0,2,0,0,0,0,33,5,0,776,71.3,62.2,1018.0,8.4,3.8,8.0,999.9,82.9,62.1,0.67,999.9,0,0,0,0,0,0
2019-09-03,3,36,9,2019,58,68,107,5,2,4,36,175,22,22,21,5,11,26,1,2,54,2,2,0,0,2,1,0,1,0,0,0,0,46,2,0,675,73.1,65.5,1012.9,9.9,9.5,22.0,40.0,81.0,68.0,0.0,999.9,0,1,0,0,1,0
