date,latitude,longitude,domestic
2014-01-01 08:00:00 UTC,41.709046947,-87.535288169,false
2014-01-01 08:00:00 UTC,41.654519371,-87.551992754,false
2014-01-01 08:00:00 UTC,41.963330053,-87.675079109,false
2014-01-01 08:00:00 UTC,41.953072541,-87.775117013,false
2014-01-01 08:00:00 UTC,41.952584475,-87.711643388,false
2014-01-01 08:00:00 UTC,41.95126222,-87.810868971,true
2014-01-01 08:00:00 UTC,41.879890416,-87.630832031,false
2014-01-01 08:00:00 UTC,41.680778424,-87.657836326,false
2014-01-01 08:00:00 UTC,41.678982676,-87.619539284,false
2014-01-01 08:00:00 UTC,41.813049566,-87.70291051,false
