crimedate,weekday,dayofmonth,julian_date,weekno,month,quarter,year,temp,dewp,slp,visib,wdsp,mxpsd,prcp,sndp,fog,num_crimes
2018-10-29,2,29,302,44,10,4,2018,46.9,38.4,1016.8,10.0,6.3,11.1,0.01,0.0,0,723
2018-12-27,5,27,361,52,12,4,2018,43.8,35.9,1016.5,8.9,14.2,20.0,0.0,0.0,0,627
2018-04-12,5,12,102,15,4,2,2018,59.5,42.6,1005.8,9.3,10.6,19.0,0.02,0.0,0,751
2018-12-13,5,13,347,50,12,4,2018,34.3,26.4,1018.1,7.2,5.2,9.9,0.0,0.0,0,712
2018-08-24,6,24,236,34,8,3,2018,69.2,57.0,1015.5,9.9,8.8,17.1,0.0,0.0,0,790
2018-06-25,2,25,176,26,6,2,2018,70.1,61.8,1018.1,10.0,10.0,15.0,0.0,0.0,0,854
2018-05-12,7,12,132,19,5,2,2018,49.1,44.6,1017.3,7.9,10.5,14.0,0.02,0.0,0,699
2018-09-23,1,23,266,38,9,3,2018,61.2,49.1,1021.4,10.0,5.0,11.1,0.0,0.0,0,735
2018-02-08,5,08,39,6,2,1,2018,14.4,6.6,1032.3,8.7,6.9,13.0,0.04,3.1,0,556
2018-06-08,6,08,159,23,6,2,2018,65.6,55.9,1019.2,10.0,6.8,11.1,0.0,0.0,0,774
2018-08-22,4,22,234,34,8,3,2018,71.1,54.1,1017.9,9.9,9.2,15.0,0.03,0.0,0,850
2018-05-01,3,01,121,18,5,2,2018,71.7,38.4,1014.3,10.0,13.0,21.0,0.0,0.0,0,1010
2018-06-01,6,01,152,22,6,2,2018,71.1,60.5,1009.5,9.9,8.3,15.9,0.0,0.0,0,1016
2018-11-27,3,27,331,48,11,4,2018,24.0,15.6,1016.3,9.2,8.9,13.0,0.12,2.0,0,637
2018-01-13,7,13,13,2,1,1,2018,14.0,-0.3,1034.8,9.4,12.5,21.0,0.0,0.0,0,616
2018-10-30,3,30,303,44,10,4,2018,53.5,42.8,1013.9,9.9,7.1,14.0,0.0,0.0,0,765
2018-03-28,4,28,87,13,3,1,2018,45.7,36.7,1016.3,9.9,5.3,8.9,0.04,0.0,0,689
2018-03-21,4,21,80,12,3,1,2018,34.3,20.7,1017.6,10.0,13.0,17.1,0.0,0.0,0,688
2018-12-09,1,09,343,49,12,4,2018,25.1,17.1,1031.5,8.9,2.7,5.1,0.0,0.0,0,690
2018-07-23,2,23,204,30,7,3,2018,73.6,64.9,1012.4,10.0,8.8,12.0,0.26,0.0,0,846
2018-10-28,1,28,301,43,10,4,2018,47.7,41.7,1007.6,8.9,10.4,21.0,0.14,0.0,0,715
2018-06-14,5,14,165,24,6,2,2018,72.9,52.0,1016.4,10.0,3.9,9.9,0.0,0.0,0,757
2018-03-31,7,31,90,13,3,1,2018,46.0,33.3,1016.8,9.8,11.5,21.0,0.0,0.0,0,690
2018-07-26,5,26,207,30,7,3,2018,77.5,60.4,1012.0,10.0,8.9,15.0,0.0,0.0,0,801
2018-03-05,2,05,64,10,3,1,2018,37.9,20.0,1022.0,10.0,13.8,17.1,0.0,0.0,0,665
2018-02-01,5,01,32,5,2,1,2018,28.8,14.8,1015.6,10.0,11.5,21.0,0.0,0.0,0,737
2018-11-30,6,30,334,48,11,4,2018,36.2,29.1,1015.6,6.1,3.4,8.0,0.0,1.2,0,752
2018-11-13,3,13,317,46,11,4,2018,25.2,10.7,1030.4,9.7,10.7,15.9,0.0,0.0,0,609
2018-11-10,7,10,314,45,11,4,2018,25.3,12.5,1026.8,9.9,12.5,21.0,0.02,0.0,0,651
2018-07-01,1,01,182,26,7,3,2018,84.9,73.6,1010.3,9.9,11.2,21.0,0.0,0.0,0,978
2018-05-06,1,06,126,18,5,2,2018,63.5,41.8,1014.6,10.0,8.0,15.9,0.0,0.0,0,715
2018-03-14,4,14,73,11,3,1,2018,31.7,15.4,1019.8,10.0,9.9,18.1,0.0,0.0,0,664
2018-03-03,7,03,62,9,3,1,2018,38.1,20.7,1033.6,10.0,7.3,11.1,0.0,0.0,0,664
2018-05-17,5,17,137,20,5,2,2018,65.2,50.5,1016.1,9.6,5.9,14.0,0.0,0.0,0,794
2018-12-26,4,26,360,52,12,4,2018,36.7,29.5,1029.9,10.0,2.5,11.1,0.0,0.0,0,628
2018-05-28,2,28,148,22,5,2,2018,84.1,63.0,1011.7,10.0,6.5,20.0,0.0,0.0,0,888
2018-01-27,7,27,27,4,1,1,2018,48.5,30.8,1018.6,10.0,13.8,21.0,0.0,0.0,0,754
2018-07-24,3,24,205,30,7,3,2018,75.7,64.3,1014.0,9.6,4.8,8.9,0.0,0.0,0,798
2018-10-16,3,16,289,42,10,4,2018,44.0,29.2,1022.1,10.0,10.0,21.0,0.08,0.0,0,667
2018-01-26,6,26,26,4,1,1,2018,43.4,32.2,1021.9,10.0,12.3,21.0,0.0,0.0,0,762
2018-06-28,5,28,179,26,6,2,2018,76.1,65.4,1011.8,8.5,3.2,12.0,0.04,0.0,0,822
2018-01-17,4,17,17,3,1,1,2018,14.3,7.3,1034.8,9.8,8.2,15.0,0.0,1.2,0,649
2018-09-14,6,14,257,37,9,3,2018,70.6,59.9,1019.8,10.0,4.6,11.1,0.0,0.0,0,870
2018-10-18,5,18,291,42,10,4,2018,45.5,26.7,1032.2,10.0,5.8,12.0,0.0,0.0,0,725
2018-09-10,2,10,253,37,9,3,2018,66.6,55.1,1015.6,10.0,9.3,17.1,0.0,0.0,0,716
2018-06-24,1,24,175,25,6,2,2018,73.7,63.2,1011.3,10.0,6.3,15.0,0.0,0.0,0,869
2018-04-17,3,17,107,16,4,2,2018,35.0,22.3,1013.6,10.0,10.7,18.1,0.0,0.0,0,698
2018-07-12,5,12,193,28,7,3,2018,79.3,61.6,1019.8,10.0,7.7,12.0,0.0,0.0,0,798
2018-04-10,3,10,100,15,4,2,2018,37.1,24.7,1025.2,8.7,5.7,12.0,0.0,0.0,0,713
2018-08-18,7,18,230,33,8,3,2018,76.7,69.0,1014.9,9.0,7.0,12.0,0.06,0.0,0,910
2018-07-09,2,09,190,28,7,3,2018,80.1,61.0,1021.2,10.0,7.3,13.0,0.0,0.0,0,802
2018-04-29,1,29,119,17,4,2,2018,44.5,20.1,1027.3,10.0,5.8,12.0,0.0,0.0,0,725
2018-06-18,2,18,169,25,6,2,2018,86.7,72.7,1012.8,10.0,11.4,17.1,0.0,0.0,0,845
2018-09-28,6,28,271,39,9,3,2018,58.2,43.8,1017.6,9.9,6.8,11.1,0.0,0.0,0,792
2018-04-02,2,02,92,14,4,2,2018,33.1,16.5,1020.1,10.0,5.9,14.0,0.0,0.0,0,673
2018-04-08,1,08,98,14,4,2,2018,31.9,14.2,1019.9,10.0,5.0,12.0,0.0,0.0,0,617
2018-10-26,6,26,299,43,10,4,2018,48.9,37.7,1012.4,10.0,7.3,11.1,0.0,0.0,0,829
2018-09-27,5,27,270,39,9,3,2018,59.0,42.9,1017.8,10.0,6.1,12.0,0.0,0.0,0,708
2018-08-03,6,03,215,31,8,3,2018,77.1,63.1,1015.5,9.3,4.9,12.0,0.0,0.0,0,891
2018-07-29,1,29,210,30,7,3,2018,72.4,56.8,1018.5,10.0,4.0,11.1,0.0,0.0,0,776
2018-10-22,2,22,295,43,10,4,2018,47.8,30.0,1018.5,10.0,6.7,13.0,0.0,0.0,0,714
2018-12-07,6,07,341,49,12,4,2018,21.5,10.7,1033.3,10.0,7.3,15.0,0.0,0.0,0,747
2018-09-29,7,29,272,39,9,3,2018,51.2,38.0,1026.6,10.0,4.9,8.9,0.05,0.0,0,732
2018-07-18,4,18,199,29,7,3,2018,72.6,55.2,1018.7,10.0,7.8,11.1,0.0,0.0,0,839
2018-10-21,1,21,294,42,10,4,2018,38.1,20.3,1026.6,10.0,8.5,20.0,0.0,0.0,0,644
2018-03-15,5,15,74,11,3,1,2018,39.9,25.4,1011.2,10.0,7.3,12.0,0.0,0.0,0,691
2018-04-13,6,13,103,15,4,2,2018,45.8,39.4,1006.5,9.3,9.5,14.0,0.02,0.0,0,781
2018-09-15,7,15,258,37,9,3,2018,70.3,61.5,1020.4,10.0,5.1,12.0,0.0,0.0,0,806
2018-06-29,6,29,180,26,6,2,2018,83.5,71.8,1012.2,10.0,8.4,14.0,0.0,0.0,0,780
2018-04-11,4,11,101,15,4,2,2018,48.5,32.0,1016.5,9.8,9.6,13.0,0.0,0.0,0,769
2018-05-24,5,24,144,21,5,2,2018,71.8,54.0,1020.4,10.0,5.3,12.0,0.0,0.0,0,820
2018-01-02,3,02,2,1,1,1,2018,-2.8,-10.6,1038.6,10.0,9.2,15.0,0.0,2.0,0,560
2018-07-13,6,13,194,28,7,3,2018,82.1,63.4,1018.1,10.0,7.9,11.1,0.0,0.0,0,819
2018-08-05,1,05,217,31,8,3,2018,84.5,66.5,1016.4,10.0,11.4,17.1,0.0,0.0,0,860
2018-01-31,4,31,31,5,1,1,2018,35.8,21.3,1011.9,10.0,14.5,21.0,0.0,0.0,0,708
2018-03-26,2,26,85,13,3,1,2018,41.4,23.5,1025.0,10.0,10.0,17.1,0.0,0.0,0,696
2018-12-11,3,11,345,50,12,4,2018,30.5,22.9,1019.8,6.8,7.0,12.0,0.0,0.0,0,670
2018-05-18,6,18,138,20,5,2,2018,58.4,46.6,1017.0,10.0,9.1,14.0,0.0,0.0,0,800
2018-03-20,3,20,79,12,3,1,2018,33.8,22.3,1013.1,10.0,17.0,21.0,0.0,0.0,0,712
2018-06-30,7,30,181,26,6,2,2018,87.3,76.5,1012.3,10.0,9.9,15.9,0.0,0.0,0,867
2018-02-02,6,02,33,5,2,1,2018,11.8,-5.4,1033.3,10.0,10.2,15.9,0.0,0.0,0,674
2018-05-29,3,29,149,22,5,2,2018,77.7,60.9,1011.3,10.0,4.6,9.9,0.0,0.0,0,874
2018-05-16,4,16,136,20,5,2,2018,62.6,45.8,1015.9,10.0,5.6,13.0,0.0,0.0,0,759
2018-05-05,7,05,125,18,5,2,2018,70.7,45.2,1015.0,10.0,7.1,14.0,0.0,0.0,0,854
2018-03-10,7,10,69,10,3,1,2018,33.4,17.6,1019.2,10.0,5.4,12.0,0.0,0.0,0,684
2018-05-25,6,25,145,21,5,2,2018,78.5,55.9,1012.5,10.0,6.6,9.9,0.0,0.0,0,805
2018-01-05,6,05,5,1,1,1,2018,5.3,-5.3,1030.8,10.0,9.2,17.1,0.0,2.0,0,664
2018-07-10,3,10,191,28,7,3,2018,82.2,65.1,1017.7,10.0,8.5,15.0,0.0,0.0,0,810
2018-05-26,7,26,146,21,5,2,2018,78.3,64.7,1006.9,9.1,5.2,8.0,0.13,0.0,0,853
2018-07-25,4,25,206,30,7,3,2018,79.1,59.6,1014.7,10.0,5.5,8.0,0.0,0.0,0,808
2018-03-23,6,23,82,12,3,1,2018,36.7,22.4,1028.3,10.0,7.8,13.0,0.0,0.0,0,752
2018-12-30,1,30,364,52,12,4,2018,27.0,19.5,1020.8,9.7,10.6,15.9,0.0,0.0,0,670
2018-07-08,1,08,189,27,7,3,2018,75.6,55.3,1023.8,10.0,4.7,9.9,0.0,0.0,0,825
2018-07-28,7,28,209,30,7,3,2018,71.9,54.0,1018.5,10.0,4.8,11.1,0.0,0.0,0,807
2018-11-08,5,08,312,45,11,4,2018,35.9,23.7,1028.1,10.0,5.7,12.0,0.0,0.0,0,675
2018-01-20,7,20,20,3,1,1,2018,39.7,30.2,1012.2,10.0,10.4,18.1,0.0,0.0,0,729
2018-07-11,4,11,192,28,7,3,2018,78.3,57.9,1018.8,10.0,6.7,12.0,0.0,0.0,0,736
2018-07-03,3,03,184,27,7,3,2018,78.5,64.6,1018.8,10.0,6.1,12.0,0.0,0.0,0,826
2018-12-18,3,18,352,51,12,4,2018,30.5,25.5,1023.9,9.8,4.5,9.9,0.0,0.0,0,715
2018-02-12,2,12,43,7,2,1,2018,16.9,5.8,1036.3,10.0,6.4,11.1,0.15,11.8,0,571
2018-08-14,3,14,226,33,8,3,2018,80.5,61.2,1014.5,9.5,4.2,8.9,0.0,0.0,0,829
2018-10-27,7,27,300,43,10,4,2018,49.8,39.6,1010.7,9.9,5.4,8.9,0.0,0.0,0,788
2018-01-18,5,18,18,3,1,1,2018,22.6,12.7,1022.8,9.9,14.9,19.0,0.0,1.2,0,626
2018-07-15,1,15,196,28,7,3,2018,81.0,71.0,1014.2,8.7,4.7,9.9,0.22,0.0,0,812
2018-01-06,7,06,6,1,1,1,2018,6.7,-5.4,1037.1,10.0,5.5,8.0,0.0,2.0,0,586
2018-07-07,7,07,188,27,7,3,2018,71.7,51.1,1026.8,10.0,7.0,14.0,0.0,0.0,0,831
2018-07-06,6,06,187,27,7,3,2018,74.8,60.0,1026.4,10.0,11.1,17.1,0.52,0.0,0,889
2018-02-26,2,26,57,9,2,1,2018,41.9,26.9,1022.4,10.0,8.1,15.0,0.03,0.0,0,625
2018-10-25,5,25,298,43,10,4,2018,44.9,33.0,1023.3,10.0,4.4,8.0,0.0,0.0,0,721
2018-09-22,7,22,265,38,9,3,2018,60.3,44.0,1024.5,10.0,10.7,18.1,0.0,0.0,0,799
2018-08-26,1,26,238,34,8,3,2018,83.5,74.4,1014.0,8.3,6.8,13.0,0.06,0.0,0,792
2018-11-14,4,14,318,46,11,4,2018,25.8,13.1,1035.0,10.0,5.2,8.0,0.0,0.0,0,639
2018-03-18,1,18,77,11,3,1,2018,40.8,21.2,1017.6,10.0,2.9,7.0,0.0,0.0,0,688
2018-11-01,5,01,305,44,11,4,2018,50.7,36.7,1011.2,10.0,10.1,18.1,0.26,0.0,0,936
2018-03-09,6,09,68,10,3,1,2018,30.1,16.3,1017.4,10.0,5.8,11.1,0.0,0.0,0,745
2018-06-15,6,15,166,24,6,2,2018,76.6,57.8,1014.7,10.0,6.7,14.0,0.0,0.0,0,840
2018-09-21,6,21,264,38,9,3,2018,78.4,61.1,1010.3,10.0,14.2,18.1,0.0,0.0,0,825
2018-09-12,4,12,255,37,9,3,2018,68.5,55.9,1020.9,10.0,5.4,9.9,0.0,0.0,0,714
2018-03-24,7,24,83,12,3,1,2018,36.8,22.5,1023.6,10.0,15.0,20.0,0.0,0.0,0,649
2018-03-04,1,04,63,9,3,1,2018,38.6,22.1,1031.0,10.0,8.8,13.0,0.0,0.0,0,648
2018-03-02,6,02,61,9,3,1,2018,37.4,24.0,1028.4,10.0,6.0,9.9,0.32,0.0,0,691
2018-10-23,3,23,296,43,10,4,2018,48.6,32.4,1022.9,10.0,7.7,13.0,0.0,0.0,0,736
2018-04-07,7,07,97,14,4,2,2018,29.2,8.2,1021.2,10.0,8.7,15.0,0.0,0.0,0,635
2018-07-17,3,17,198,29,7,3,2018,77.0,61.9,1015.6,9.9,7.3,13.0,0.17,0.0,0,745
2018-04-21,7,21,111,16,4,2,2018,47.2,20.3,1030.9,10.0,4.1,8.9,0.0,0.0,0,677
2018-01-19,6,19,19,3,1,1,2018,32.6,21.7,1013.9,10.0,12.5,19.0,0.0,1.2,0,709
2018-12-17,2,17,351,51,12,4,2018,35.6,24.8,1021.8,10.0,6.8,12.0,0.0,0.0,0,712
2018-07-27,6,27,208,30,7,3,2018,71.1,56.1,1015.4,10.0,8.3,14.0,0.0,0.0,0,800
2018-06-06,4,06,157,23,6,2,2018,63.5,48.2,1013.5,10.0,7.1,15.9,0.01,0.0,0,814
2018-10-14,1,14,287,41,10,4,2018,47.9,37.9,1016.9,10.0,5.3,11.1,0.0,0.0,0,702
2018-04-27,6,27,117,17,4,2,2018,51.9,31.3,1009.2,10.0,10.2,17.1,0.0,0.0,0,772
2018-03-22,5,22,81,12,3,1,2018,35.3,19.6,1026.8,10.0,6.0,9.9,0.0,0.0,0,670
2018-04-22,1,22,112,16,4,2,2018,51.0,23.1,1027.6,10.0,9.2,15.0,0.0,0.0,0,698
2018-05-07,2,07,127,19,5,2,2018,60.3,40.0,1021.5,10.0,5.9,14.0,0.0,0.0,0,804
2018-02-27,3,27,58,9,2,1,2018,50.1,32.1,1021.8,10.0,11.1,19.0,0.0,0.0,0,691
2018-09-13,5,13,256,37,9,3,2018,66.9,56.6,1021.3,10.0,4.3,9.9,0.0,0.0,0,687
2018-07-19,5,19,200,29,7,3,2018,76.7,57.7,1014.3,10.0,7.4,15.0,0.0,0.0,0,778
2018-09-04,3,04,247,36,9,3,2018,79.9,69.1,1020.2,10.0,7.5,12.0,0.44,0.0,0,820
2018-02-03,7,03,34,5,2,1,2018,27.6,9.3,1021.6,10.0,11.4,18.1,0.0,0.0,0,629
2018-03-25,1,25,84,12,3,1,2018,34.6,17.2,1027.5,10.0,13.4,18.1,0.0,0.0,0,677
2018-06-07,5,07,158,23,6,2,2018,73.8,57.8,1013.6,10.0,6.4,13.0,0.04,0.0,0,767
2018-07-02,2,02,183,27,7,3,2018,77.2,65.5,1014.6,10.0,6.4,9.9,0.01,0.0,0,860
2018-08-11,7,11,223,32,8,3,2018,78.4,63.7,1014.3,10.0,6.1,12.0,0.0,0.0,0,860
2018-08-23,5,23,235,34,8,3,2018,70.9,52.6,1019.1,10.0,5.8,13.0,0.0,0.0,0,727
2018-09-11,3,11,254,37,9,3,2018,67.5,56.4,1019.4,9.3,3.4,9.9,0.0,0.0,0,692
2018-03-19,2,19,78,12,3,1,2018,41.5,25.7,1013.5,10.0,11.8,24.1,0.0,0.0,0,659
2018-05-27,1,27,147,21,5,2,2018,83.4,63.5,1009.0,10.0,4.1,9.9,0.0,0.0,0,882
2018-06-04,2,04,155,23,6,2,2018,68.0,48.5,1014.3,10.0,9.6,15.9,0.0,0.0,0,790
2018-01-01,2,01,1,1,1,1,2018,-0.5,-11.3,1041.1,10.0,9.2,11.1,0.0,2.0,0,938
2018-04-01,1,01,91,13,4,2,2018,33.8,15.3,1023.3,10.0,8.8,15.9,0.05,0.0,0,731
2018-10-17,4,17,290,42,10,4,2018,47.6,30.2,1023.0,10.0,10.4,15.0,0.0,0.0,0,690
2018-11-03,7,03,307,44,11,4,2018,43.0,32.0,1018.2,10.0,4.2,9.9,0.0,0.0,0,782
2018-05-08,3,08,128,19,5,2,2018,69.8,40.4,1019.4,10.0,6.0,12.0,0.0,0.0,0,803
2018-08-02,5,02,214,31,8,3,2018,77.7,63.8,1013.1,10.0,7.8,13.0,0.04,0.0,0,852
2018-02-13,3,13,44,7,2,1,2018,24.5,14.1,1038.3,10.0,5.7,11.1,0.0,11.0,0,645
2018-12-10,2,10,344,50,12,4,2018,24.0,17.2,1026.6,7.5,5.2,11.1,0.0,0.0,0,717
2018-03-08,5,08,67,10,3,1,2018,28.8,14.5,1017.4,10.0,10.0,14.0,0.01,0.0,0,660
2018-08-31,6,31,243,35,8,3,2018,72.4,59.7,1018.4,10.0,5.9,9.9,0.0,0.0,0,832
2018-05-23,4,23,143,21,5,2,2018,63.7,52.1,1020.6,8.3,3.2,8.9,0.05,0.0,0,781
2018-11-23,6,23,327,47,11,4,2018,40.8,32.1,1017.8,8.0,10.1,17.1,0.0,0.0,0,750
2018-10-09,3,09,282,41,10,4,2018,77.3,65.2,1014.5,10.0,8.0,14.0,0.12,0.0,0,746
2018-12-24,2,24,358,52,12,4,2018,30.3,17.4,1023.8,10.0,9.8,20.0,0.0,0.0,0,609
2018-04-26,5,26,116,17,4,2,2018,49.3,29.1,1014.7,10.0,3.2,8.9,0.0,0.0,0,733
2018-05-09,4,09,129,19,5,2,2018,71.1,49.5,1009.2,9.8,11.3,21.0,0.0,0.0,0,792
2018-04-25,4,25,115,17,4,2,2018,49.0,35.8,1018.1,10.0,12.1,17.1,0.0,0.0,0,750
2018-07-14,7,14,195,28,7,3,2018,78.3,69.2,1016.4,9.8,5.0,8.0,0.01,0.0,0,788
2018-03-11,1,11,70,10,3,1,2018,35.1,22.5,1022.7,10.0,8.4,14.0,0.0,0.0,0,619
2018-12-19,4,19,353,51,12,4,2018,40.1,30.6,1013.5,10.0,9.3,15.0,0.0,0.0,0,740
2018-06-17,1,17,168,24,6,2,2018,86.3,72.0,1013.6,10.0,9.3,15.0,0.0,0.0,0,828
2018-01-14,1,14,14,2,1,1,2018,13.2,0.6,1037.6,9.8,6.4,14.0,0.0,0.0,0,564
2018-08-27,2,27,239,35,8,3,2018,86.2,72.2,1011.6,9.7,13.8,22.0,0.0,0.0,0,824
2018-08-04,7,04,216,31,8,3,2018,83.2,65.3,1016.0,10.0,7.9,17.1,0.0,0.0,0,902
2018-11-11,1,11,315,45,11,4,2018,33.0,19.3,1026.2,10.0,8.0,11.1,0.0,0.0,0,648
2018-07-30,2,30,211,31,7,3,2018,72.5,59.2,1017.6,10.0,5.7,13.0,0.0,0.0,0,782
2018-08-09,5,09,221,32,8,3,2018,78.5,66.4,1012.4,10.0,7.9,14.0,0.01,0.0,0,768
2018-09-17,2,17,260,38,9,3,2018,79.1,64.4,1012.9,10.0,3.9,8.0,0.0,0.0,0,786
2018-04-30,2,30,120,18,4,2,2018,57.9,20.4,1022.0,10.0,9.5,15.9,0.0,0.0,0,790
2018-04-23,2,23,113,17,4,2,2018,51.9,29.3,1022.3,10.0,9.1,14.0,0.0,0.0,0,716
2018-08-12,1,12,224,32,8,3,2018,79.9,60.0,1017.7,10.0,5.4,12.0,0.0,0.0,0,842
2018-04-20,6,20,110,16,4,2,2018,46.8,21.6,1032.2,10.0,4.6,13.0,0.03,0.0,0,803
2018-09-16,1,16,259,37,9,3,2018,74.9,65.1,1018.2,9.7,6.8,13.0,0.0,0.0,0,817
